path,owner_issues,state
locales/en/commands/settings/warn/punishment/index.json,#36;#37;#41;#43;#54;#57;#58,source-reconciled
locales/en/commands/settings/warn/punishment/list.json,#36;#37;#41;#43;#54;#57;#58,source-reconciled
locales/en/commands/settings/warn/punishment/remove.json,#36;#37;#41;#43;#54;#57;#58,source-reconciled
locales/en/commands/snipe/clearsnipe.json,#54,source-reconciled
locales/en/commands/snipe/editsnipe.json,#54,source-reconciled
locales/en/commands/snipe/index.json,#54,source-reconciled
locales/en/commands/snipe/reactionsnipe.json,#54,source-reconciled
locales/en/commands/snipe/snipe.json,#54,source-reconciled
locales/en/commands/socials/bio.json,#60;#61,source-reconciled
locales/en/commands/socials/instagram.json,#60;#61,source-reconciled
locales/en/commands/socials/pinterest.json,#60;#61,source-reconciled
locales/en/commands/socials/reddit.json,#60;#61,source-reconciled
locales/en/commands/socials/reposters.json,#60;#61,source-reconciled
locales/en/commands/socials/roblox.json,#60;#61,source-reconciled
locales/en/commands/socials/telegram.json,#60;#61,source-reconciled
locales/en/commands/socials/tiktok.json,#60;#61,source-reconciled
locales/en/commands/socials/twitter.json,#60;#61,source-reconciled
locales/en/commands/socials/valorant.json,#60;#61,source-reconciled
locales/en/commands/socials/youtube.json,#60;#61,source-reconciled
locales/en/commands/utility/ask.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/birthday/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/birthday/list.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/birthday/remove.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/birthday/set.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/bumpreminder/disable.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/bumpreminder/enable.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/bumpreminder/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/bumpreminder/leaderboard.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/bumpreminder/reminder.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/bumpreminder/test.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/bumpreminder/thankyou.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/bumpreminder/view.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/buttonrole/add.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/buttonrole/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/buttonrole/list.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/buttonrole/remove.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/buttonrole/removeall.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/buttonrole/reset.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/calculate.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/confessions/blacklist.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/confessions/buttons.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/confessions/emojis.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/confessions/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/confessions/modal.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/confessions/mute.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/confessions/remove.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/confessions/report.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/confessions/setup.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/confessions/unmute.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/copyembed.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/counter/disable.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/counter/enable.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/counter/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/createembed.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/crypto.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/emoji/add.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/emoji/addmany.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/emoji/enlarge.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/emoji/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/emoji/list.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/emoji/remove.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/emoji/removemany.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/emoji/rename.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/emoji/steal.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/emoji/stealmany.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/fortnite.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/imageonly.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/img.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/img2gif.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/language.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/lookup.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/notify.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/pin.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/pypi.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/qr.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/randomuser.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/reactionrole/add.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/reactionrole/clear.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/reactionrole/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/reactionrole/list.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/reactionrole/remove.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/regex.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/reminder/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/reminder/list.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/reminder/remove.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/revive/disable.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/revive/enable.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/revive/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/revive/message.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/revive/setup.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/revive/test.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/revive/view.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/solved.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/sticker/add.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/sticker/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/sticker/list.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/sticker/remove.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/sticker/rename.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/stickymessage.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/stickymessage/add.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/stickymessage/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/stickymessage/list.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/stickymessage/remove.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/stickymessage/view.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/tag/add.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/tag/author.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/tag/edit.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/tag/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/tag/list.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/tag/random.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/tag/remove.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/tag/rename.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/tag/reset.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/tag/search.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/tag/send.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/temprole.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/thread/add.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/thread/archive.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/thread/delete.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/thread/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/thread/lock.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/thread/remove.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/thread/rename.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/thread/slowmode.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/thread/unarchive.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/thread/unlock.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/timer.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/timer/add.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/timer/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/timer/list.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/timer/remove.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/timer/view.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/translate.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/unpin.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/variables.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/webhook.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/webhook/create.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/webhook/delete.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/webhook/edit.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/webhook/index.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/webhook/list.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/utility/webhook/send.json,#35;#42;#43;#46;#51;#52;#53;#55;#58;#60;#62,source-reconciled
locales/en/commands/voice/voicemaster/add.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/bitrate.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/buttons.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/category.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/claim.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/default.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/default/bitrate.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/default/interface.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/default/name.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/default/region.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/default/role.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/delete.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/drag.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/hide.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/index.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/information.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/joinrole.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/limit.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/list.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/lock.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/permit.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/region.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/reject.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/remove.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/rename.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/reset.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/reveal.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/sendinterface.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/setup.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/status.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/template.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/temporary.json,#59,source-reconciled
locales/en/commands/voice/voicemaster/unlock.json,#59,source-reconciled
